Date,Close,High,Low,Open,Volume
2016-09-23,25.84531021118164,26.32227137700637,25.579313781825043,26.237426768346275,209924800
2016-09-26,25.884292602539062,26.001240200371413,25.579314219184173,25.599951104370202,119477600
2016-09-27,25.932451248168945,25.9530898861506,25.76047017941008,25.911814359669194,98429600
2016-09-28,26.12965965270996,26.287882815819597,26.010420199723853,26.070040800957965,118564400
2016-09-29,25.723783493041992,26.09526325590385,25.636647042263935,25.948506207497637,143548000
2016-09-30,25.92329216003418,25.99667071249872,25.63665691611289,25.787999415172333,145516400
2016-10-03,25.80175018310547,25.923284962349022,25.746716721407957,25.845319287918862,86807200
2016-10-04,25.911821365356445,26.21221448683728,25.826976718682772,25.92557929474263,118947200
2016-10-05,25.92329216003418,26.063170299026382,25.840741069826233,26.0035496784356,85812400
2016-10-06,26.115896224975586,26.21908415776011,25.941621600101378,26.072327131386597,115117200
2016-10-07,26.154876708984375,26.26953073874423,26.028758325937524,26.212203723864302,97433600
2016-10-10,26.611204147338867,26.771719108151746,26.30622397231254,26.375015348597262,144944000
2016-10-11,26.668527603149414,27.21657371683682,26.64559539797223,26.989557481850433,256164000
2016-10-12,26.90701675415039,27.05377557570834,26.771725789057832,26.909310325443467,150347200
2016-10-13,26.824459075927734,26.929940579281354,26.53553041488327,26.780889982342764,140769600
2016-10-14,26.9735050201416,27.09733157583282,26.858850996295836,27.030832032064485,142608800
2016-10-17,26.955167770385742,27.021665579633385,26.778599554228744,26.9047197086266,94499600
2016-10-18,26.93682289123535,27.10651039603755,26.932235749507687,27.099631432928025,98214000
2016-10-19,26.856565475463867,27.00332252045422,26.09526264852068,26.886374898843105,80138400
2016-10-20,26.84280014038086,26.916178647405427,26.67540624130056,26.796939229546105,96503200
2016-10-21,26.73732566833496,26.808412373125577,26.663947142037795,26.785480162203534,92770800
2016-10-24,26.97809600830078,26.998732895785007,26.82904540614804,26.85197586429112,94154800
2016-10-25,27.115680694580078,27.140904723556837,26.900130537681154,27.04688757019222,192516000
2016-10-26,26.505725860595703,26.530949894810167,25.982903605027158,26.21221173462615,264536800
2016-10-27,26.25119400024414,26.567638571846132,26.164055796127844,26.459863476954137,138248000
2016-10-28,26.07691764831543,26.41858623055785,26.01500348104425,26.11131421352364,151446800
2016-10-31,26.035642623901367,26.193865777232485,25.95767695795487,26.06086665557682,105677600
2016-11-01,25.565567016601562,26.088389356782322,25.345431386498216,26.01730438493673,175303200
2016-11-02,25.58848762512207,25.76276225453521,25.505938326433526,25.544920279880134,113326800
2016-11-03,25.314210891723633,25.689901445652822,25.24967526365864,25.57926944281683,107730400
2016-11-04,25.086036682128906,25.411022025566464,24.917783280668004,25.01458675206725,123348000
2016-11-07,25.44789695739746,25.47094514851172,25.22893474565132,25.37183634410256,130240000
2016-11-08,25.597707748413086,25.74982895521074,25.284247466342794,25.424843699850676,97016800
2016-11-09,25.55621910095215,25.65763323403363,24.903946791576512,25.325733713740757,236705600
2016-11-10,24.84402084350586,25.6046215890325,24.392269682040972,25.6046215890325,228538000
2016-11-11,24.991535186767578,25.092949338438874,24.55822321242851,24.689599836882564,136575600
2016-11-14,24.364612579345703,24.84863159062477,23.988921992562226,24.825583401223696,204702000
2016-11-15,24.68729019165039,24.818666793229063,24.468329775173924,24.562827870397335,129058000
2016-11-16,25.35109519958496,25.406412975962784,24.569749632509346,24.592797826767857,235362000
2016-11-17,25.341873168945312,25.434067695708052,25.083730604166846,25.309605348348004,110528000
2016-11-18,25.367229461669922,25.477863257488643,25.275036683362938,25.28886524841608,113715600
2016-11-21,25.752140045166016,25.81206499593885,25.35570479069008,25.381058330811058,117058400
2016-11-22,25.768266677856445,25.911166490759495,25.676072172408844,25.802838078743356,103862000
2016-11-23,25.636890411376953,25.701426038487547,25.429453211047218,25.6668528786886,109705600
2016-11-25,25.765960693359375,25.7843999456849,25.572352060869157,25.613839499369643,45903600
2016-11-28,25.71525764465332,25.92269486955125,25.673770199673733,25.682989827276327,108776000
2016-11-29,25.68990707397461,25.821283705165236,25.36953245127354,25.533176903566115,114115200
2016-11-30,25.473247528076172,25.86046309920215,25.41562617379233,25.722172200613766,144649200
2016-12-01,25.23583984375,25.570044647913697,25.129816796435055,25.43866807206,148347600
2016-12-02,25.33034896850586,25.374140004207796,25.088338564959518,25.16209383181276,106112000
2016-12-05,25.148263931274414,25.360310092391664,24.95004633243658,25.353395811251954,137298000
2016-12-06,25.341873168945312,25.436373042454814,25.166705502406877,25.238155425377442,104782000
2016-12-07,25.590801239013672,25.627679757968664,25.159794539130733,25.18284273424532,119994800
2016-12-08,25.842023849487305,25.913473761244525,25.4916850544639,25.551611751224442,108273200
2016-12-09,26.263811111450195,26.436675164641304,25.88581518914943,25.88581518914943,137610400
2016-12-12,26.113998413085938,26.50582291805411,25.927304029820526,26.111693066549183,105497600
2016-12-13,26.549612045288086,26.717865391499608,26.217712528374275,26.23845536894942,174935200
2016-12-14,26.549612045288086,26.78240101790753,26.501210325482145,26.515038885865575,136127200
2016-12-15,26.694820404052734,26.904562973479848,26.558834854747445,26.59340625984937,186098000
2016-12-16,26.72939682006836,26.85155382219702,26.65564154943609,26.844639540335297,177404400
2016-12-19,26.883819580078125,27.054378300614168,26.67868769442234,26.690212668950327,111117600
2016-12-20,26.955272674560547,27.08204037544842,26.893042376783864,26.906870941075475,85700000
2016-12-21,26.980619430541992,27.05898537823991,26.916083802122525,26.920694494703337,95132800
2016-12-22,26.803152084350586,26.853859162610323,26.653336196346185,26.816980648070746,104343600
2016-12-23,26.856163024902344,26.856163024902344,26.641811492731268,26.641811492731268,56998000
2016-12-27,27.026723861694336,27.151186213418192,26.84924908372231,26.85616336574068,73187600
2016-12-28,26.911479949951172,27.201890332679678,26.78240691027418,27.086647614892843,83623600
2016-12-29,26.90456771850586,26.992151557651038,26.8285070969389,26.84003031451712,60158000
2016-12-30,26.694820404052734,27.012889640239454,26.604931233859443,26.886123718449394,122345200
2017-01-03,26.770883560180664,26.812371008715775,26.45050894700677,26.690214009824704,115127600
2017-01-04,26.740922927856445,26.853862072021723,26.67869262590918,26.701740820761334,84472400
2017-01-05,26.876909255981445,26.93453062017685,26.69252018717036,26.717873728093494,88774400
2017-01-06,27.176532745361328,27.23415409194198,26.84463322634831,26.91608313339986,127007600
2017-01-09,27.42546272277832,27.52687688171069,27.183454059595714,27.185757647960976,134247600
2017-01-10,27.453121185302734,27.51535148102723,27.266428539664876,27.37475522048423,97848400
2017-01-11,27.600629806518555,27.642117253601786,27.33557121451258,27.367839033525733,110354400
2017-01-12,27.48539161682129,27.496916593421705,27.245686522941863,27.404722056011995,108344800
2017-01-13,27.436986923217773,27.57066890013058,27.383974498419818,27.453120833640746,104447600
2017-01-17,27.658252716064453,27.713568729126564,27.247988915463793,27.275646042762673,137759200
2017-01-18,27.65595245361328,27.77350054163679,27.591416800099093,27.658257800800122,94852000
2017-01-19,27.6075439453125,27.678993864406134,27.513045835394877,27.519960116795648,102389200
2017-01-20,27.658252716064453,27.761970460363955,27.596022421177622,27.761970460363955,130391600
2017-01-23,27.676687240600586,27.84494059777907,27.605235570879703,27.65824798657816,88200800
2017-01-24,27.651330947875977,27.6812934138258,27.54300253937943,27.55452751160991,92844000
2017-01-25,28.09156036376953,28.1422674339267,27.722784069622943,27.755051885456766,129510400
2017-01-26,28.105396270751953,28.220638995485604,28.027030303531564,28.0431642146557,105350400
2017-01-27,28.107698440551758,28.199892967378492,28.027028889002494,28.151491236448933,82251600
2017-01-30,28.0339412689209,28.0339412689209,27.810371886498583,27.872602176767842,121510000
2017-01-31,27.96940040588379,27.978620032064708,27.80114706385776,27.9233040334431,196804000
2017-02-01,29.674997329711914,30.076043219912517,29.273953197975487,29.27856213257431,447940000
2017-02-02,29.624292373657227,29.82250998639,29.45142829919011,29.497526440793255,134841600
2017-02-03,29.751062393188477,29.7764159334382,29.539016200613,29.573587611440406,98029200
2017-02-06,30.029951095581055,30.078354592949616,29.709576424885046,29.76259061650996,107383600
2017-02-07,30.315750122070312,30.44482140780631,30.06682542089571,30.0875682667614,152735200
2017-02-08,30.43328857421875,30.474777772166192,30.244292388027546,30.274256613382484,92016400
2017-02-09,30.65320587158203,30.66015013053384,30.35227503235655,30.474961650073816,113399600
2017-02-10,30.583757400512695,30.773576549751276,30.56755530826191,30.662464882881196,80262000
2017-02-13,30.854597091674805,30.977287244137845,30.729596895748088,30.805987277994184,92141600
2017-02-14,31.25506591796875,31.271268010618112,30.84533700032468,30.896263918096317,132904800
2017-02-15,31.368488311767578,31.54441893250592,31.162467083936598,31.37080541920422,142492400
2017-02-16,31.331451416015625,31.458765158444447,31.213391974029697,31.4055246734919,90338400
2017-02-17,31.417112350463867,31.442575815708132,31.27359292754739,31.27359292754739,88792800
2017-02-21,31.643959045410156,31.655533987306967,31.4772897721899,31.53516094949759,98028800
2017-02-22,31.738862991333008,31.741176566431246,31.50737832318301,31.581451580259632,83347600
2017-02-23,31.604612350463867,31.82452215454914,31.551371847452618,31.801375799063656,83152800
2017-02-24,31.63470458984375,31.63470458984375,31.315254526691003,31.461091039378427,87106400
2017-02-27,31.69720458984375,31.815264070954736,31.546740917740898,31.745817940685377,81029600
2017-02-28,31.71108627319336,31.81525366844975,31.643953740751495,31.731919045809484,93931600
2017-03-01,32.359249114990234,32.442583759753184,31.852300519207052,31.919429537293766,145658400
2017-03-02,32.167118072509766,32.47267606453608,32.120818303017344,32.40786062585848,104844000
2017-03-03,32.356929779052734,32.36850472002137,32.08146243200919,32.12544508838435,84432400
2017-03-06,32.25507736206055,32.35461762013714,32.083780944059676,32.26202162051052,87000000
2017-03-07,32.2967529296875,32.40323393541779,32.12776652100481,32.190268391780286,69785200
2017-03-08,32.17635726928711,32.3615456434589,32.134691739490044,32.16478233361866,74828800
2017-03-09,32.10230255126953,32.12776601435599,31.724984821031658,32.116194602915954,88623600
2017-03-10,32.20877456665039,32.25970147302597,32.09303223982871,32.23423801983818,78451200
2017-03-13,32.22267532348633,32.2759158250435,32.13471352356076,32.14165778323444,69686800
2017-03-14,32.17405700683594,32.32683421147691,32.139332185463424,32.24581669262619,61236400
2017-03-15,32.51435089111328,32.581479917246654,32.18332584811714,32.2712911870714,102767200
2017-03-16,32.567588806152344,32.643979194613266,32.468048530699576,32.574533065814535,76928000
2017-03-17,32.40554428100586,32.63934255538655,32.38239439823795,32.63934255538655,175540000
2017-03-20,32.745826721191406,32.75508455489394,32.461098001328324,32.50044997587236,86168000
2017-03-21,32.37082290649414,33.056019242634676,32.34535944560636,32.896294218172855,158119600
2017-03-22,32.7365608215332,32.778229897864115,32.352295430837245,32.37313173509053,103440800
2017-03-23,32.620826721191406,32.773607485999605,32.54906702225389,32.69953067924052,81385200
2017-03-24,32.555999755859375,32.81063427372709,32.48887076415351,32.75507668832632,89582400
2017-03-27,32.611572265625,32.690276231829365,32.0884144771652,32.26665872124432,94300400
2017-03-28,33.28749465942383,33.343048716972746,32.551371607320455,32.61850413642617,133499200
2017-03-29,33.361568450927734,33.447220177987944,33.14628941010686,33.25971463421331,116760000
2017-03-30,33.317604064941406,33.44955209043194,33.21806730087878,33.377792370818874,84829200
2017-03-31,33.25510025024414,33.39630608995485,33.104633042453756,33.268988770186674,78646800
2017-04-03,33.264366149902344,33.36158934524533,33.1139024378144,33.26668325857246,79942800
2017-04-04,33.51204299926758,33.53982003462168,33.141666044389595,33.16018524535114,79565600
2017-04-05,33.33842468261719,33.6717631877653,33.28981134554312,33.38472091229311,110871600
2017-04-06,33.25510025024414,33.45417727783338,33.206486898268295,33.4009332418177,84596000
2017-04-07,33.1810188293457,33.37546514590922,33.16481673572033,33.27129772861994,66688800
2017-04-10,33.141666412353516,33.30602211510173,33.07916454993642,33.24120667710491,75733600
2017-04-11,32.78517532348633,33.18332924308847,32.42174269191748,33.088419679563074,121517600
2017-04-12,32.82453536987305,32.90555290594225,32.64166045543581,32.778239130379696,81400000
2017-04-13,32.65092086791992,32.95879597320454,32.65092086791992,32.84999787087928,71291600
2017-04-17,32.831478118896484,32.84305306128152,32.6092512345038,32.7504570543777,66328400
2017-04-18,32.68564224243164,32.880088562393745,32.66480946504497,32.73425558851045,58790000
2017-04-19,32.56526565551758,32.870827152662955,32.512025163927525,32.84305011916835,69313600
2017-04-20,32.972679138183594,33.08379079811462,32.67637902358353,32.690267539552906,93278400
2017-04-21,32.933326721191406,33.02823275642698,32.83610357854154,32.972678693299024,69283600
2017-04-24,33.25046157836914,33.32222126895121,33.14397706409578,33.218053862229624,68537200
2017-04-25,33.456478118896484,33.54212631405896,33.3036973933291,33.31295875788354,75486000
2017-04-26,33.25972366333008,33.47269271909866,33.19028107142358,33.442598574488116,80164800
2017-04-27,33.285179138183594,33.370830867945195,33.174067485616035,33.31527327557354,56985200
2017-04-28,33.25278854370117,33.40325577593338,33.16482672571768,33.354642416060805,83441600
2017-05-01,33.9310302734375,34.074549667815184,33.55602616184344,33.588433880966676,134411600
2017-05-02,34.14631271362305,34.28057428663632,33.99121836173965,34.15325697324642,181408800
2017-05-03,34.04213333129883,34.14167357123611,33.396292687910275,33.70185060055549,182788000
2017-05-04,33.91946029663086,34.060666136091115,33.75279099326214,33.91714672070354,93487600
2017-05-05,34.48196029663086,34.48658744717286,33.97269116293195,33.97269116293195,109310800
2017-05-08,35.419456481933594,35.579181417056866,34.4981487861572,34.4981487861572,195009600
2017-05-09,35.646331787109375,35.85235303785309,35.52132806561127,35.61855122001182,156521600
2017-05-10,35.47736358642578,35.63477510672522,35.21115744620615,35.56301537495357,103222800
2017-05-11,35.784183502197266,35.81207875001307,35.40298155178475,35.43552305193859,109020400
2017-05-12,36.28392028808594,36.35829931525376,35.95152892434139,35.95850184730224,130108000
2017-05-15,36.19094467163086,36.41176219035875,36.0398599342793,36.26300057857565,104038800
2017-05-16,36.13747787475586,36.27461674038462,35.96314772621748,36.246725051580384,80194000
2017-05-17,34.924129486083984,35.92827254879178,34.79861337662297,35.70280533925105,203070800
2017-05-18,35.456424713134766,35.642377572865925,35.128686743624414,35.161228228070684,134272800
2017-05-19,35.577301025390625,35.791145611314164,35.47735342896442,35.651683601410866,107843200
2017-05-22,35.79346466064453,35.93060351587456,35.542428840173685,35.795787785616746,91865600
2017-05-23,35.74930191040039,36.00498399119705,35.63540494053504,36.00498399119705,79675600
